[-25.75336621781599, 28.23547225458868];3.0;-1.076;10.448;-3.837;
[-25.753410930744348, 28.235475870943393];4.0;-1.311;10.362;-4.551;
[-25.753466190612603, 28.23547852155582];6.0;-1.858;11.558;-6.777;
[-25.753520916031274, 28.235483715013984];6.0;-2.185;11.155;-7.444;
[-25.753590017204775, 28.235487213935684];7.0;-1.976;12.783;-6.367;
[-25.75367431949531, 28.23549029747327];9.0;-1.528;10.491;-4.202;
[-25.75377320962087, 28.23549383560281];11.0;-1.092;10.236;-3.908;
[-25.75387109311235, 28.23550156773255];11.0;-3.199;13.585;-4.956;
[-25.753963557938082, 28.2355070198451];10.0;-1.32;10.162;-1.719;
[-25.754056154715535, 28.235512761003154];10.0;-1.419;10.855;-4.928;
[-25.754147595591355, 28.235515721271078];10.0;-1.082;10.168;-2.355;
[-25.75423963745109, 28.23551918443961];10.0;-1.84;10.719;-2.728;
[-25.754335481146576, 28.23551864950851];10.0;-2.437;11.305;-3.579;
[-25.754429944029546, 28.23551806798463];10.0;-2.265;11.236;-3.194;
[-25.754516377666576, 28.23552600515464];9.0;-2.516;12.443;3.645;
[-25.754589046564828, 28.235531405945583];7.0;-4.539;12.031;-3.851;
[-25.754650871881722, 28.235544326489748];6.0;-5.236;11.111;-2.321;
[-25.754708460474305, 28.23557555737911];7.0;-6.229;11.746;-2.754;
[-25.754751790877926, 28.235622412586356];6.0;-5.797;10.182;-2.877;
[-25.754788142789483, 28.235685355364616];7.0;-4.456;10.487;-2.853;
[-25.754816795538638, 28.23575361405776];8.0;-3.723;10.124;-2.623;
[-25.754835481402836, 28.235834827381225];8.0;-2.456;9.892;-1.971;
[-25.754856763526398, 28.23591752854614];8.0;-2.477;9.926;-1.839;
[-25.75488049431165, 28.2359995982424];8.0;-2.161;10.391;-1.339;
[-25.754902642374642, 28.236073289584333];7.0;-2.572;10.129;1.471;
[-25.75491998774215, 28.236133959826194];6.0;-2.571;10.074;-1.58;
[-25.75493393530483, 28.236192410072057];5.0;-2.592;9.842;-0.931;
[-25.75494452635572, 28.23624297054102];5.0;-2.164;10.056;-0.888;
[-25.75495650938736, 28.23629057147398];4.0;-2.268;9.887;-0.743;
[-25.754966548772288, 28.23633381154852];4.0;-2.203;9.986;-1.477;
[-25.75497473504684, 28.236372243054245];3.0;-2.423;10.222;-1.771;
[-25.75498283165203, 28.236407929151607];3.0;-2.246;9.843;-1.828;
[-25.754992651057233, 28.236444783440966];3.0;-2.244;10.226;-2.263;
[-25.75500531576516, 28.236486307670027];4.0;-2.187;10.04;-2.225;
[-25.75501823926212, 28.236529131665403];4.0;-2.846;12.506;-3.123;
[-25.755035793681053, 28.236584578202304];5.0;-2.803;12.434;-3.755;
[-25.755048314008025, 28.236634565087613];5.0;-3.115;10.845;-1.395;
[-25.755062478657237, 28.236682743758852];4.0;-2.941;10.069;1.216;
[-25.755071221952235, 28.236714228489344];2.0;-2.838;10.125;1.395;
[-25.759146095118535, 28.237862946508436];1.0;-1.927;7.305;10.072;
